2026	03	30	DM	SX	0	0	CFS	DO	2	934	975	0	0	196	189
2026	03	30	GY	BZ	3	1	CFS	DO	11	1292	1073	+4	âˆ’2	140	178
2026	03	30	AZ	SL	1	1	FFS		-4	1340	1348	0	+4	121	117
2026	03	30	CV	FI	1	1	FFS	NZ	0	1549	1542	0	0	73	75
2026	03	30	GA	TT	2	2	FFS	UZ	0	1401	1392	0	0	102	104
2026	03	30	ID	BG	0	1	FFS		-14	1331	1475	âˆ’8	+1	126	86
2026	03	30	KE	GD	3	0	FFS	RW	11	1356	1099	+3	âˆ’2	115	174
2026	03	30	NZ	CL	4	1	FFS		33	1585	1710	+6	âˆ’8	65	43
2026	03	30	RW	EE	2	0	FFS		19	1336	1339	+6	âˆ’7	124	122
2026	03	30	KN	SB	4	2	FFS	ID	28	1029	1054	+4	âˆ’1	182	179
2026	03	30	UZ	VE	0	0	FFS		-5	1727	1727	âˆ’1	+3	40	40
2026	03	30	CY	MD	3	2	F		6	1301	1262	+2	0	136	147
2026	03	30	DE	GH	2	1	F		1	1923	1505	0	0	11	82
2026	03	29	BQ	MF	0	3	CFS		-22	837	1042	âˆ’3	+1	206	180
2026	03	29	VG	AI	4	0	CFS	KY	26	727	646	+3	âˆ’2	216	228
2026	03	29	KY	BS	1	0	CFS		7	805	685	0	âˆ’2	209	223
2026	03	29	DO	CU	1	1	CFS		-6	1284	1239	âˆ’1	+1	143	152
2026	03	29	SV	MQ	1	0	CFS	DO	15	1342	1312	+4	âˆ’6	123	133
2026	03	29	VC	BB	3	2	CFS	BQ	6	1141	898	+3	âˆ’1	164	200
2026	03	29	LS	SC	2	1	FQ	ZA	5	1205	853	0	+1	158	203
2026	03	29	SS	DJ	0	1	FQ		-35	1109	940	âˆ’9	+4	173	194
2026	03	29	AW	LI	4	1	FFS	RW	24	979	904	+4	âˆ’2	188	198
2026	03	29	TZ	MO	6	0	FFS	RW	1	1313	589	+2	0	131	233
2026	03	29	AM	BY	1	2	F		-10	1379	1513	âˆ’2	+1	108	81
2026	03	29	FR	CO	3	1	F	US	11	2081	1975	0	0	3	5
2026	03	29	LT	GE	0	2	F		-6	1291	1653	âˆ’4	+1	140	55
